FeatureCode,FeatureName,FeatureType,DateCode,Measurement,Units,Value,Energy Type,Energy Consuming Sector
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,0.0,Coal,Industrial
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,0.058,Coal,Commercial
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,128.937,Gas,Industrial
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,121.656,Gas,Commercial
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,0.381,Petroleum Products,Commercial
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,41.05,Petroleum Products,Industrial
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,0.281,Manufactured Fuels,Industrial
S12000039,West Dunbartonshire,Council Area,2011,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000039,West Dunbartonshire,Council Area,2011,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,0.0,Coal,Industrial
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,0.009,Coal,Commercial
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,150.731,Gas,Industrial
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,142.219,Gas,Commercial
S12000039,West Dunbartonshire,Council Area,2007,Count,GWh,0.523,Petroleum Products,Commercial
S12000039,West Dunbartonshire,Council Area,2007,Count,GWh,51.261,Petroleum Products,Industrial
S12000039,West Dunbartonshire,Council Area,2007,Count,GWh,0.233,Manufactured Fuels,Industrial
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000039,West Dunbartonshire,Council Area,2007,Count,GWh,0.0,Coal,Industrial
S12000039,West Dunbartonshire,Council Area,2007,Count,GWh,0.008,Coal,Commercial
S12000039,West Dunbartonshire,Council Area,2007,Count,GWh,156.487,Gas,Industrial
S12000039,West Dunbartonshire,Council Area,2007,Count,GWh,147.65,Gas,Commercial
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,0.488,Petroleum Products,Commercial
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,45.554,Petroleum Products,Industrial
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,0.335,Manufactured Fuels,Industrial
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,0.0,Coal,Industrial
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,0.014,Coal,Commercial
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,151.723,Gas,Industrial
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,143.155,Gas,Commercial
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,0.388,Manufactured Fuels,Industrial
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,0.348,Petroleum Products,Commercial
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,147.609,Gas,Industrial
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,29.559,Petroleum Products,Industrial
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,0.012,Coal,Commercial
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,146.202,Gas,Commercial
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,0.0,Coal,Industrial
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,0.463,Manufactured Fuels,Industrial
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,0.386,Petroleum Products,Commercial
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,140.506,Gas,Industrial
S12000039,West Dunbartonshire,Council Area,2015,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,33.049,Petroleum Products,Industrial
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,0.011,Coal,Commercial
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,121.954,Gas,Commercial
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,0.0,Coal,Industrial
S12000039,West Dunbartonshire,Council Area,2011,Count,GWh,0.372,Petroleum Products,Commercial
S12000039,West Dunbartonshire,Council Area,2011,Count,GWh,34.85,Petroleum Products,Industrial
S12000039,West Dunbartonshire,Council Area,2011,Count,GWh,0.342,Manufactured Fuels,Industrial
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000039,West Dunbartonshire,Council Area,2011,Count,GWh,0.0,Coal,Industrial
S12000039,West Dunbartonshire,Council Area,2011,Count,GWh,0.014,Coal,Commercial
S12000039,West Dunbartonshire,Council Area,2011,Count,GWh,161.566,Gas,Industrial
S12000039,West Dunbartonshire,Council Area,2011,Count,GWh,133.532,Gas,Commercial
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,0.305,Petroleum Products,Commercial
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,0.405,Manufactured Fuels,Industrial
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,35.725,Petroleum Products,Industrial
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,0.0,Coal,Industrial
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,0.011,Coal,Commercial
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,152.504,Gas,Industrial
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,149.924,Gas,Commercial
S12000039,West Dunbartonshire,Council Area,2019,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000039,West Dunbartonshire,Council Area,2019,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000039,West Dunbartonshire,Council Area,2019,Count,GWh,0.009,Coal,Commercial
S12000039,West Dunbartonshire,Council Area,2019,Count,GWh,0.0,Coal,Agriculture
S12000039,West Dunbartonshire,Council Area,2018,Count,GWh,18.78,Bioenergy & Wastes,Road Transport
S12000039,West Dunbartonshire,Council Area,2019,Count,GWh,24.081,Bioenergy & Wastes,Road Transport
S12000039,West Dunbartonshire,Council Area,2019,Count,GWh,2.057,Bioenergy & Wastes,Domestic
S12000039,West Dunbartonshire,Council Area,2019,Count,GWh,0.0,Coal,Industrial
S12000039,West Dunbartonshire,Council Area,2019,Count,GWh,0.144,Coal,Domestic
S12000039,West Dunbartonshire,Council Area,2019,Count,GWh,0.0,Coal,Rail
S12000039,West Dunbartonshire,Council Area,2019,Count,GWh,0.016,Coal,Public Sector
S12000039,West Dunbartonshire,Council Area,2006,Count,GWh,2.435,Bioenergy & Wastes,Road Transport
S12000039,West Dunbartonshire,Council Area,2007,Count,GWh,4.686,Bioenergy & Wastes,Road Transport
S12000039,West Dunbartonshire,Council Area,2005,Count,GWh,0.954,Bioenergy & Wastes,Road Transport
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,14.387,Bioenergy & Wastes,Road Transport
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,11.269,Bioenergy & Wastes,Road Transport
S12000039,West Dunbartonshire,Council Area,2015,Count,GWh,14.376,Bioenergy & Wastes,Road Transport
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,17.744,Bioenergy & Wastes,Road Transport
S12000039,West Dunbartonshire,Council Area,2017,Count,GWh,14.019,Bioenergy & Wastes,Road Transport
S12000039,West Dunbartonshire,Council Area,2016,Count,GWh,14.279,Bioenergy & Wastes,Road Transport
S12000039,West Dunbartonshire,Council Area,2011,Count,GWh,15.766,Bioenergy & Wastes,Road Transport
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,16.831,Bioenergy & Wastes,Road Transport
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,15.874,Bioenergy & Wastes,Road Transport
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,13.953,Bioenergy & Wastes,Road Transport
S12000039,West Dunbartonshire,Council Area,2005,Count,GWh,0.729,Petroleum Products,Commercial
S12000039,West Dunbartonshire,Council Area,2005,Count,GWh,54.307,Petroleum Products,Industrial
S12000039,West Dunbartonshire,Council Area,2005,Count,GWh,0.249,Manufactured Fuels,Industrial
S12000039,West Dunbartonshire,Council Area,2006,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000039,West Dunbartonshire,Council Area,2006,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000039,West Dunbartonshire,Council Area,2005,Count,GWh,0.0,Coal,Industrial
S12000039,West Dunbartonshire,Council Area,2005,Count,GWh,0.007,Coal,Commercial
S12000039,West Dunbartonshire,Council Area,2005,Count,GWh,167.138,Gas,Industrial
S12000039,West Dunbartonshire,Council Area,2005,Count,GWh,157.7,Gas,Commercial
S12000039,West Dunbartonshire,Council Area,2006,Count,GWh,0.557,Petroleum Products,Commercial
S12000039,West Dunbartonshire,Council Area,2006,Count,GWh,51.008,Petroleum Products,Industrial
S12000039,West Dunbartonshire,Council Area,2006,Count,GWh,0.23,Manufactured Fuels,Industrial
S12000039,West Dunbartonshire,Council Area,2007,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000039,West Dunbartonshire,Council Area,2007,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000039,West Dunbartonshire,Council Area,2006,Count,GWh,0.0,Coal,Industrial
S12000039,West Dunbartonshire,Council Area,2006,Count,GWh,0.01,Coal,Commercial
S12000039,West Dunbartonshire,Council Area,2006,Count,GWh,152.77,Gas,Industrial
S12000039,West Dunbartonshire,Council Area,2006,Count,GWh,144.143,Gas,Commercial
S12000039,West Dunbartonshire,Council Area,2005,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000039,West Dunbartonshire,Council Area,2005,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000039,West Dunbartonshire,Council Area,2019,Count,GWh,134.284,Electricity,Domestic
S12000040,West Lothian,Council Area,2007,Count,GWh,1.707,Petroleum Products,Public Sector
S12000040,West Lothian,Council Area,2007,Count,GWh,602.015,Electricity,Industrial & Commercial
S12000040,West Lothian,Council Area,2007,Count,GWh,1453.488,Petroleum Products,Road Transport
S12000040,West Lothian,Council Area,2007,Count,GWh,14.191,Petroleum Products,Rail
S12000040,West Lothian,Council Area,2007,Count,GWh,32.902,Petroleum Products,Domestic
S12000040,West Lothian,Council Area,2007,Count,GWh,26.417,Petroleum Products,Agriculture
S12000040,West Lothian,Council Area,2007,Count,GWh,1298.443,Gas,Domestic
S12000040,West Lothian,Council Area,2007,Count,GWh,4.684,Manufactured Fuels,Domestic
S12000040,West Lothian,Council Area,2018,Count,GWh,55.013,Bioenergy & Wastes,Road Transport
S12000040,West Lothian,Council Area,2019,Count,GWh,72.578,Bioenergy & Wastes,Road Transport
S12000040,West Lothian,Council Area,2019,Count,GWh,17.035,Bioenergy & Wastes,Domestic
S12000040,West Lothian,Council Area,2006,Count,GWh,6.91,Bioenergy & Wastes,Road Transport
S12000040,West Lothian,Council Area,2008,Count,GWh,5.721,Bioenergy & Wastes,Domestic
S12000040,West Lothian,Council Area,2017,Count,GWh,38.835,Bioenergy & Wastes,Road Transport
S12000040,West Lothian,Council Area,2005,Count,GWh,2.429,Bioenergy & Wastes,Road Transport
S12000040,West Lothian,Council Area,2016,Count,GWh,38.552,Bioenergy & Wastes,Road Transport
S12000040,West Lothian,Council Area,2007,Count,GWh,8.391,Bioenergy & Wastes,Domestic
S12000040,West Lothian,Council Area,2014,Count,GWh,47.135,Bioenergy & Wastes,Road Transport
S12000040,West Lothian,Council Area,2015,Count,GWh,37.712,Bioenergy & Wastes,Road Transport
S12000040,West Lothian,Council Area,2007,Count,GWh,0.754,Coal,Public Sector
S12000040,West Lothian,Council Area,2007,Count,GWh,2.264,Coal,Domestic
S12000040,West Lothian,Council Area,2007,Count,GWh,0.018,Coal,Agriculture
S12000040,West Lothian,Council Area,2007,Count,GWh,0.0,Coal,Rail
S12000040,West Lothian,Council Area,2008,Count,GWh,33.5,Bioenergy & Wastes,Road Transport
S12000040,West Lothian,Council Area,2009,Count,GWh,41.5,Bioenergy & Wastes,Road Transport
S12000040,West Lothian,Council Area,2007,Count,GWh,316.452,Electricity,Domestic
S12000040,West Lothian,Council Area,2007,Count,GWh,13.607,Bioenergy & Wastes,Road Transport
S12000040,West Lothian,Council Area,2012,Count,GWh,35.895,Bioenergy & Wastes,Road Transport
S12000040,West Lothian,Council Area,2013,Count,GWh,41.73,Bioenergy & Wastes,Road Transport
S12000040,West Lothian,Council Area,2010,Count,GWh,46.971,Bioenergy & Wastes,Road Transport
S12000040,West Lothian,Council Area,2011,Count,GWh,42.656,Bioenergy & Wastes,Road Transport
S12000040,West Lothian,Council Area,2019,Count,GWh,0.051,Coal,Commercial
S12000040,West Lothian,Council Area,2019,Count,GWh,0.0,Coal,Agriculture
S12000040,West Lothian,Council Area,2019,Count,GWh,0.416,Coal,Industrial
S12000040,West Lothian,Council Area,2019,Count,GWh,1.735,Coal,Domestic
S12000040,West Lothian,Council Area,2019,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000040,West Lothian,Council Area,2019,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000040,West Lothian,Council Area,2019,Count,GWh,0.0,Coal,Rail
S12000040,West Lothian,Council Area,2019,Count,GWh,0.073,Coal,Public Sector
S12000040,West Lothian,Council Area,2006,Count,GWh,2.693,Manufactured Fuels,Industrial
S12000040,West Lothian,Council Area,2006,Count,GWh,3.456,Petroleum Products,Commercial
S12000040,West Lothian,Council Area,2006,Count,GWh,356.581,Gas,Commercial
S12000040,West Lothian,Council Area,2006,Count,GWh,377.923,Gas,Industrial
S12000040,West Lothian,Council Area,2007,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000040,West Lothian,Council Area,2007,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000040,West Lothian,Council Area,2006,Count,GWh,175.253,Petroleum Products,Industrial
S12000040,West Lothian,Council Area,2005,Count,GWh,186.819,Petroleum Products,Industrial
S12000040,West Lothian,Council Area,2006,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000040,West Lothian,Council Area,2005,Count,GWh,1.829,Manufactured Fuels,Industrial
S12000040,West Lothian,Council Area,2005,Count,GWh,4.512,Petroleum Products,Commercial
S12000040,West Lothian,Council Area,2006,Count,GWh,0.066,Coal,Commercial
S12000040,West Lothian,Council Area,2006,Count,GWh,0.074,Coal,Industrial
S12000040,West Lothian,Council Area,2006,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000040,West Lothian,Council Area,2008,Count,GWh,0.084,Coal,Commercial
S12000040,West Lothian,Council Area,2008,Count,GWh,0.011,Coal,Industrial
S12000040,West Lothian,Council Area,2008,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000040,West Lothian,Council Area,2008,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000040,West Lothian,Council Area,2008,Count,GWh,370.64,Gas,Industrial
S12000040,West Lothian,Council Area,2008,Count,GWh,8.48,Manufactured Fuels,Industrial
S12000040,West Lothian,Council Area,2008,Count,GWh,349.71,Gas,Commercial
S12000040,West Lothian,Council Area,2007,Count,GWh,353.967,Gas,Commercial
S12000040,West Lothian,Council Area,2007,Count,GWh,375.152,Gas,Industrial
S12000040,West Lothian,Council Area,2007,Count,GWh,0.048,Coal,Commercial
S12000040,West Lothian,Council Area,2007,Count,GWh,0.087,Coal,Industrial
S12000040,West Lothian,Council Area,2007,Count,GWh,3.248,Petroleum Products,Commercial
S12000040,West Lothian,Council Area,2007,Count,GWh,175.465,Petroleum Products,Industrial
S12000040,West Lothian,Council Area,2007,Count,GWh,2.589,Manufactured Fuels,Industrial
S12000040,West Lothian,Council Area,2019,Count,GWh,4.532,Manufactured Fuels,Domestic
S12000040,West Lothian,Council Area,2019,Count,GWh,2.663,Manufactured Fuels,Industrial
S12000040,West Lothian,Council Area,2019,Count,GWh,1089.379,Gas,Domestic
S12000040,West Lothian,Council Area,2019,Count,GWh,490.147,Gas,Commercial
S12000040,West Lothian,Council Area,2019,Count,GWh,588.837,Gas,Industrial
S12000040,West Lothian,Council Area,2019,Count,GWh,0.512,Petroleum Products,Public Sector
S12000040,West Lothian,Council Area,2019,Count,GWh,113.216,Petroleum Products,Industrial
S12000040,West Lothian,Council Area,2019,Count,GWh,1471.64,Petroleum Products,Road Transport
S12000040,West Lothian,Council Area,2019,Count,GWh,13.184,Petroleum Products,Rail
S12000040,West Lothian,Council Area,2019,Count,GWh,1.948,Petroleum Products,Commercial
S12000040,West Lothian,Council Area,2019,Count,GWh,29.834,Petroleum Products,Agriculture
S12000040,West Lothian,Council Area,2019,Count,GWh,27.29,Petroleum Products,Domestic
S12000040,West Lothian,Council Area,2005,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000040,West Lothian,Council Area,2005,Count,GWh,0.047,Coal,Commercial
S12000040,West Lothian,Council Area,2005,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000040,West Lothian,Council Area,2005,Count,GWh,389.735,Gas,Commercial
S12000040,West Lothian,Council Area,2005,Count,GWh,413.061,Gas,Industrial
S12000040,West Lothian,Council Area,2005,Count,GWh,0.043,Coal,Industrial
S12000040,West Lothian,Council Area,2019,Count,GWh,503.297,Electricity,Industrial & Commercial
S12000040,West Lothian,Council Area,2019,Count,GWh,275.0,Electricity,Domestic
S12000040,West Lothian,Council Area,2012,Count,GWh,1.909,Petroleum Products,Commercial
S12000040,West Lothian,Council Area,2012,Count,GWh,124.387,Petroleum Products,Industrial
S12000040,West Lothian,Council Area,2012,Count,GWh,366.419,Gas,Industrial
S12000040,West Lothian,Council Area,2012,Count,GWh,7.678,Manufactured Fuels,Industrial
S12000040,West Lothian,Council Area,2013,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000040,West Lothian,Council Area,2013,Count,GWh,0.074,Coal,Commercial
S12000040,West Lothian,Council Area,2013,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000040,West Lothian,Council Area,2012,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000040,West Lothian,Council Area,2012,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000040,West Lothian,Council Area,2011,Count,GWh,2.355,Petroleum Products,Commercial
S12000040,West Lothian,Council Area,2011,Count,GWh,119.746,Petroleum Products,Industrial
S12000040,West Lothian,Council Area,2012,Count,GWh,0.24,Coal,Industrial
