FeatureCode,FeatureName,DateCode,Value,Energy Consuming Sector
S12000045,East Dunbartonshire,2005,0.0,Industrial
S12000045,East Dunbartonshire,2005,0.006,Commercial
S12000045,East Dunbartonshire,2005,0.0,Commercial
S12000008,East Ayrshire,2005,1.585,Road Transport
S12000021,North Ayrshire,2005,1.148,Road Transport
S12000008,East Ayrshire,2005,28.98,Industrial
S12000008,East Ayrshire,2005,249.423,Industrial
S12000008,East Ayrshire,2005,235.338,Commercial
S12000008,East Ayrshire,2005,33.2,Commercial
S12000008,East Ayrshire,2005,0.095,Commercial
S12000008,East Ayrshire,2005,132.088,Industrial
S12000008,East Ayrshire,2005,2.717,Commercial
S12000008,East Ayrshire,2005,0.444,Industrial
S12000008,East Ayrshire,2005,122.762,Industrial
S12000045,East Dunbartonshire,2005,196.605,Industrial & Commercial
S12000045,East Dunbartonshire,2005,216.539,Domestic
S12000045,East Dunbartonshire,2005,2.572,Domestic
S12000045,East Dunbartonshire,2005,0.083,Industrial
S12000020,Moray,2005,591.61,Industrial
S12000020,Moray,2005,3.094,Commercial
S12000049,Glasgow City,2005,11.91,Rail
S12000018,Inverclyde,2005,0.556,Domestic
S12000018,Inverclyde,2005,3.329,Domestic
S12000018,Inverclyde,2005,0.0,Rail
S12000018,Inverclyde,2005,0.129,Public Sector
S12000049,Glasgow City,2005,0.0,Commercial
S12000049,Glasgow City,2005,0.0,Industrial
S12000049,Glasgow City,2005,0.0,Industrial
S12000018,Inverclyde,2005,0.007,Agriculture
S12000049,Glasgow City,2005,6.11,Commercial
S12000018,Inverclyde,2005,0.196,Rail
S12000010,East Lothian,2005,0.175,Commercial
S12000010,East Lothian,2005,267.37,Industrial
S12000010,East Lothian,2005,1.265,Road Transport
S12000010,East Lothian,2005,267.007,Industrial
S12000018,Inverclyde,2005,489.022,Road Transport
S12000018,Inverclyde,2005,1.873,Public Sector
S12000049,Glasgow City,2005,414.596,Industrial
S12000018,Inverclyde,2005,1.778,Domestic
S12000018,Inverclyde,2005,6.037,Domestic
S12000049,Glasgow City,2005,1.332,Industrial
S12000018,Inverclyde,2005,0.0,Commercial
S12000010,East Lothian,2005,171.694,Industrial
S12000010,East Lothian,2005,116.684,Commercial
S12000018,Inverclyde,2005,130.339,Commercial
S12000018,Inverclyde,2005,0.0,Industrial
S12000010,East Lothian,2005,112.295,Industrial
S12000010,East Lothian,2005,3.856,Commercial
S12000010,East Lothian,2005,218.762,Industrial
S12000010,East Lothian,2005,105.954,Commercial
S12000010,East Lothian,2005,66.57,Industrial
S12000018,Inverclyde,2005,221.668,Industrial & Commercial
S12000018,Inverclyde,2005,601.818,Domestic
S12000018,Inverclyde,2005,198.85,Domestic
S12000018,Inverclyde,2005,7.621,Agriculture
S12000049,Glasgow City,2005,0.0,Commercial
S12000049,Glasgow City,2005,1569.892,Industrial
S12000049,Glasgow City,2005,1481.239,Commercial
S12000010,East Lothian,2005,67.202,Commercial
S12000019,Midlothian,2005,164.157,Industrial & Commercial
S12000019,Midlothian,2005,607.214,Domestic
S12000019,Midlothian,2005,148.48,Domestic
S12000019,Midlothian,2005,0.074,Industrial
S12000019,Midlothian,2005,97.287,Commercial
S12000010,East Lothian,2005,0.0,Rail
S12000010,East Lothian,2005,3.693,Domestic
S12000010,East Lothian,2005,1.473,Public Sector
S12000010,East Lothian,2005,662.108,Domestic
S12000010,East Lothian,2005,5.941,Domestic
S12000010,East Lothian,2005,210.933,Domestic
S12000010,East Lothian,2005,288.377,Industrial & Commercial
S12000010,East Lothian,2005,9.21,Domestic
S12000010,East Lothian,2005,0.226,Agriculture
S12000010,East Lothian,2005,1.479,Public Sector
S12000010,East Lothian,2005,35.49,Rail
S12000010,East Lothian,2005,38.362,Agriculture
S12000010,East Lothian,2005,67.372,Domestic
S12000010,East Lothian,2005,716.838,Road Transport
S12000020,Moray,2005,0.025,Industrial
S12000019,Midlothian,2005,103.11,Industrial
S12000018,Inverclyde,2005,0.0,Industrial
S12000019,Midlothian,2005,1.207,Industrial
S12000019,Midlothian,2005,5.517,Industrial
S12000019,Midlothian,2005,22.329,Agriculture
S12000019,Midlothian,2005,39.031,Domestic
S12000019,Midlothian,2005,4.073,Domestic
S12000019,Midlothian,2005,0.041,Agriculture
S12000019,Midlothian,2005,2.172,Domestic
S12000019,Midlothian,2005,6.69,Domestic
S12000019,Midlothian,2005,0.0,Rail
S12000019,Midlothian,2005,2.712,Public Sector
S12000019,Midlothian,2005,7.527,Rail
S12000019,Midlothian,2005,527.393,Road Transport
S12000019,Midlothian,2005,0.88,Public Sector
S12000019,Midlothian,2005,66.422,Commercial
S12000019,Midlothian,2005,97.736,Industrial
S12000019,Midlothian,2005,0.941,Road Transport
S12000019,Midlothian,2005,2.306,Commercial
S12000019,Midlothian,2005,61.906,Industrial
S12000019,Midlothian,2005,0.129,Commercial
S12000019,Midlothian,2005,0.303,Commercial
S12000041,Angus,2005,304.357,Domestic
S12000048,Perth and Kinross,2005,15.501,Domestic
S12000034,Aberdeenshire,2005,1.621,Industrial
S12000034,Aberdeenshire,2005,490.978,Industrial
S12000050,North Lanarkshire,2005,25.173,Industrial
S12000050,North Lanarkshire,2005,6.761,Commercial
S12000036,City of Edinburgh,2005,7.212,Domestic
S12000036,City of Edinburgh,2005,0.0,Rail
S12000036,City of Edinburgh,2005,3.787,Domestic
S12000036,City of Edinburgh,2005,0.781,Public Sector
S12000050,North Lanarkshire,2005,681.615,Industrial
S12000036,City of Edinburgh,2005,0.02,Agriculture
S12000036,City of Edinburgh,2005,1138.462,Commercial
S12000039,West Dunbartonshire,2005,0.0,Commercial
S12000039,West Dunbartonshire,2005,0.0,Industrial
S12000050,North Lanarkshire,2005,434.008,Industrial
S12000050,North Lanarkshire,2005,70.573,Industrial
S12000050,North Lanarkshire,2005,0.019,Commercial
S12000050,North Lanarkshire,2005,17.738,Commercial
S12000050,North Lanarkshire,2005,643.124,Commercial
S12000050,North Lanarkshire,2005,1.555,Industrial
S12000036,City of Edinburgh,2005,1206.6,Industrial
S12000036,City of Edinburgh,2005,3435.583,Domestic
S12000039,West Dunbartonshire,2005,0.729,Commercial
S12000039,West Dunbartonshire,2005,54.307,Industrial
S12000035,Argyll and Bute,2005,408.387,Domestic
S12000040,West Lothian,2005,0.043,Industrial
S12000040,West Lothian,2005,1.829,Industrial
S12000035,Argyll and Bute,2005,235.589,Industrial & Commercial
S12000041,Angus,2005,194.585,Industrial
S12000040,West Lothian,2005,186.819,Industrial
S12000039,West Dunbartonshire,2005,0.0,Industrial
S12000039,West Dunbartonshire,2005,0.249,Industrial
S12000034,Aberdeenshire,2005,3.698,Road Transport
S12000035,Argyll and Bute,2005,172.511,Domestic
S12000035,Argyll and Bute,2005,8.323,Domestic
S12000035,Argyll and Bute,2005,118.636,Agriculture
S12000036,City of Edinburgh,2005,0.094,Commercial
S12000036,City of Edinburgh,2005,9.207,Industrial
S12000036,City of Edinburgh,2005,0.578,Commercial
S12000036,City of Edinburgh,2005,2.3,Industrial
S12000036,City of Edinburgh,2005,0.197,Industrial
S12000036,City of Edinburgh,2005,5.533,Commercial
S12000036,City of Edinburgh,2005,5.126,Road Transport
S12000036,City of Edinburgh,2005,22.692,Domestic
S12000034,Aberdeenshire,2005,285.117,Commercial
S12000034,Aberdeenshire,2005,419.533,Industrial
S12000038,Renfrewshire,2005,2.168,Domestic
S12000038,Renfrewshire,2005,3.812,Domestic
S12000038,Renfrewshire,2005,0.01,Agriculture
S12000033,Aberdeen City,2005,0.635,Commercial
S12000033,Aberdeen City,2005,0.335,Commercial
S12000033,Aberdeen City,2005,2.526,Industrial
S12000036,City of Edinburgh,2005,690.71,Commercial
S12000038,Renfrewshire,2005,0.0,Rail
S12000038,Renfrewshire,2005,0.915,Domestic
S12000040,West Lothian,2005,2.429,Road Transport
S12000039,West Dunbartonshire,2005,0.954,Road Transport
S12000038,Renfrewshire,2005,1.94,Rail
S12000038,Renfrewshire,2005,1185.563,Road Transport
S12000038,Renfrewshire,2005,571.475,Industrial & Commercial
S12000038,Renfrewshire,2005,376.917,Domestic
S12000035,Argyll and Bute,2005,95.324,Commercial
S12000035,Argyll and Bute,2005,140.264,Industrial
S12000034,Aberdeenshire,2005,31.756,Domestic
S12000034,Aberdeenshire,2005,14.772,Public Sector
S12000039,West Dunbartonshire,2005,149.321,Industrial
S12000038,Renfrewshire,2005,0.185,Public Sector
S12000040,West Lothian,2005,4.512,Commercial
S12000036,City of Edinburgh,2005,1016.341,Industrial
S12000034,Aberdeenshire,2005,39.918,Rail
S12000038,Renfrewshire,2005,2.11,Road Transport
S12000038,Renfrewshire,2005,18.519,Agriculture
S12000038,Renfrewshire,2005,1307.794,Domestic
S12000038,Renfrewshire,2005,231.231,Commercial
S12000039,West Dunbartonshire,2005,101.48,Commercial
S12000038,Renfrewshire,2005,340.244,Industrial
S12000036,City of Edinburgh,2005,10.763,Agriculture
S12000038,Renfrewshire,2005,1.849,Public Sector
S12000034,Aberdeenshire,2005,2122.005,Road Transport
S12000038,Renfrewshire,2005,13.783,Domestic
S12000034,Aberdeenshire,2005,9.595,Industrial
S12000040,West Lothian,2005,373.57,Industrial
S12000036,City of Edinburgh,2005,2883.791,Road Transport
S12000036,City of Edinburgh,2005,17.057,Public Sector
S12000040,West Lothian,2005,253.88,Commercial
S12000034,Aberdeenshire,2005,1.519,Agriculture
S12000034,Aberdeenshire,2005,15.933,Domestic
S12000034,Aberdeenshire,2005,756.603,Domestic
S12000034,Aberdeenshire,2005,360.325,Agriculture
S12000036,City of Edinburgh,2005,49.354,Rail
S12000036,City of Edinburgh,2005,264.608,Industrial
S12000038,Renfrewshire,2005,0.0,Commercial
S12000038,Renfrewshire,2005,0.029,Commercial
S12000039,West Dunbartonshire,2005,0.182,Domestic
S12000036,City of Edinburgh,2005,5.076,Domestic
S12000035,Argyll and Bute,2005,0.682,Commercial
S12000035,Argyll and Bute,2005,7.891,Public Sector
S12000035,Argyll and Bute,2005,6.263,Domestic
S12000035,Argyll and Bute,2005,326.896,Domestic
S12000035,Argyll and Bute,2005,0.0,Rail
S12000041,Angus,2005,0.943,Industrial
S12000039,West Dunbartonshire,2005,0.599,Domestic
S12000036,City of Edinburgh,2005,1030.453,Domestic
S12000034,Aberdeenshire,2005,16.911,Commercial
S12000035,Argyll and Bute,2005,86.522,Industrial
S12000035,Argyll and Bute,2005,0.397,Agriculture
S12000035,Argyll and Bute,2005,1.232,Road Transport
S12000039,West Dunbartonshire,2005,0.883,Public Sector
S12000039,West Dunbartonshire,2005,9.429,Domestic
S12000035,Argyll and Bute,2005,11.77,Domestic
S12000035,Argyll and Bute,2005,5.128,Rail
S12000038,Renfrewshire,2005,388.748,Industrial
S12000041,Angus,2005,0.237,Commercial
S12000035,Argyll and Bute,2005,7.617,Commercial
S12000033,Aberdeen City,2005,421.252,Industrial
S12000034,Aberdeenshire,2005,657.735,Domestic
S12000034,Aberdeenshire,2005,704.65,Industrial & Commercial
S12000034,Aberdeenshire,2005,336.25,Commercial
S12000039,West Dunbartonshire,2005,7.846,Agriculture
S12000038,Renfrewshire,2005,1.533,Commercial
S12000035,Argyll and Bute,2005,81.636,Commercial
S12000038,Renfrewshire,2005,165.661,Industrial
S12000034,Aberdeenshire,2005,356.375,Industrial
S12000034,Aberdeenshire,2005,21.998,Domestic
S12000034,Aberdeenshire,2005,1140.066,Domestic
S12000034,Aberdeenshire,2005,0.0,Rail
S12000033,Aberdeen City,2005,2.06,Road Transport
S12000039,West Dunbartonshire,2005,1.044,Rail
S12000041,Angus,2005,132.241,Commercial
S12000041,Angus,2005,154.155,Industrial
S12000035,Argyll and Bute,2005,0.649,Industrial
S12000038,Renfrewshire,2005,0.0,Industrial
S12000039,West Dunbartonshire,2005,528.53,Road Transport
S12000034,Aberdeenshire,2005,0.571,Commercial
S12000036,City of Edinburgh,2005,1707.051,Industrial & Commercial
S12000040,West Lothian,2005,0.0,Industrial
S12000039,West Dunbartonshire,2005,0.005,Agriculture
S12000034,Aberdeenshire,2005,10.172,Public Sector
S12000041,Angus,2005,0.058,Industrial
S12000035,Argyll and Bute,2005,73.321,Public Sector
S12000033,Aberdeen City,2005,2.405,Commercial
S12000038,Renfrewshire,2005,366.795,Commercial
S12000035,Argyll and Bute,2005,2.715,Industrial
S12000034,Aberdeenshire,2005,0.407,Commercial
S12000041,Angus,2005,3.876,Commercial
S12000039,West Dunbartonshire,2005,1.127,Domestic
S12000039,West Dunbartonshire,2005,250.801,Industrial & Commercial
S12000034,Aberdeenshire,2005,19.663,Industrial
S12000039,West Dunbartonshire,2005,664.98,Domestic
S12000039,West Dunbartonshire,2005,167.138,Industrial
S12000039,West Dunbartonshire,2005,0.007,Commercial
S12000039,West Dunbartonshire,2005,0.176,Public Sector
S12000039,West Dunbartonshire,2005,192.383,Domestic
S12000035,Argyll and Bute,2005,213.534,Industrial
S12000038,Renfrewshire,2005,0.0,Industrial
S12000039,West Dunbartonshire,2005,157.7,Commercial
S12000035,Argyll and Bute,2005,0.666,Commercial
S12000035,Argyll and Bute,2005,11.468,Industrial
S12000033,Aberdeen City,2005,752.872,Industrial
S12000041,Angus,2005,1.425,Road Transport
S12000033,Aberdeen City,2005,710.357,Commercial
S12000041,Angus,2005,171.036,Commercial
S12000040,West Lothian,2005,389.735,Commercial
S12000033,Aberdeen City,2005,13.236,Industrial
S12000040,West Lothian,2005,0.0,Commercial
S12000033,Aberdeen City,2005,7.898,Industrial
S12000041,Angus,2005,4.908,Industrial
S12000040,West Lothian,2005,413.061,Industrial
S12000040,West Lothian,2005,0.047,Commercial
S12000038,Renfrewshire,2005,0.0,Industrial
S12000035,Argyll and Bute,2005,696.176,Road Transport
S12000041,Angus,2005,181.272,Industrial
S12000041,Angus,2005,0.127,Commercial
S12000018,Inverclyde,2006,1.67,Domestic
S12000006,Dumfries and Galloway,2006,45.012,Industrial
S12000006,Dumfries and Galloway,2006,0.656,Commercial
S12000018,Inverclyde,2006,7.25,Agriculture
S12000027,Shetland Islands,2006,0.33,Commercial
S12000006,Dumfries and Galloway,2006,11.314,Commercial
S12000010,East Lothian,2006,3.52,Road Transport
S12000027,Shetland Islands,2006,0.363,Industrial
S12000034,Aberdeenshire,2006,0.8,Commercial
S12000034,Aberdeenshire,2006,12.992,Commercial
S12000027,Shetland Islands,2006,80.217,Industrial
S12000040,West Lothian,2006,6.91,Road Transport
S12000034,Aberdeenshire,2006,26.101,Industrial
S12000027,Shetland Islands,2006,5.412,Commercial
S12000027,Shetland Islands,2006,3.289,Industrial
S12000006,Dumfries and Galloway,2006,203.924,Commercial
S12000018,Inverclyde,2006,6.339,Domestic
S12000034,Aberdeenshire,2006,197.261,Commercial
S12000034,Aberdeenshire,2006,11.531,Industrial
S12000006,Dumfries and Galloway,2006,301.911,Industrial
S12000018,Inverclyde,2006,581.07,Domestic
S12000018,Inverclyde,2006,1.128,Public Sector
S12000036,City of Edinburgh,2006,1781.6,Industrial & Commercial
S12000010,East Lothian,2006,333.391,Industrial
S12000045,East Dunbartonshire,2006,483.116,Road Transport
S12000049,Glasgow City,2006,0.0,Industrial
S12000049,Glasgow City,2006,1499.999,Industrial
S12000026,Scottish Borders,2006,4.513,Road Transport
S12000039,West Dunbartonshire,2006,152.77,Industrial
S12000018,Inverclyde,2006,194.058,Domestic
S12000036,City of Edinburgh,2006,23.675,Domestic
S12000018,Inverclyde,2006,234.81,Industrial & Commercial
S12000036,City of Edinburgh,2006,10.377,Agriculture
S12000018,Inverclyde,2006,0.5,Domestic
S12000036,City of Edinburgh,2006,49.305,Rail
S12000039,West Dunbartonshire,2006,0.01,Commercial
S12000018,Inverclyde,2006,0.0,Rail
S12000036,City of Edinburgh,2006,10.713,Public Sector
S12000045,East Dunbartonshire,2006,2.154,Road Transport
S12000036,City of Edinburgh,2006,1016.101,Domestic
S12000018,Inverclyde,2006,0.117,Public Sector
S12000036,City of Edinburgh,2006,0.0,Rail
S12000036,City of Edinburgh,2006,4.799,Domestic
S12000049,Glasgow City,2006,1415.293,Commercial
S12000038,Renfrewshire,2006,351.896,Industrial
S12000049,Glasgow City,2006,393.844,Industrial
S12000027,Shetland Islands,2006,0.317,Commercial
S12000006,Dumfries and Galloway,2006,22.556,Domestic
S12000006,Dumfries and Galloway,2006,0.6,Agriculture
S12000010,East Lothian,2006,107.053,Industrial
S12000027,Shetland Islands,2006,0.0,Industrial
S12000027,Shetland Islands,2006,0.0,Commercial
S12000010,East Lothian,2006,101.008,Commercial
S12000010,East Lothian,2006,68.225,Commercial
S12000010,East Lothian,2006,0.245,Commercial
S12000010,East Lothian,2006,271.439,Industrial
S12000036,City of Edinburgh,2006,3317.992,Domestic
S12000038,Renfrewshire,2006,237.687,Commercial
S12000049,Glasgow City,2006,0.0,Commercial
S12000049,Glasgow City,2006,0.0,Commercial
S12000036,City of Edinburgh,2006,13.702,Road Transport
S12000034,Aberdeenshire,2006,440.14,Industrial
S12000045,East Dunbartonshire,2006,87.662,Commercial
S12000039,West Dunbartonshire,2006,144.143,Commercial
S12000049,Glasgow City,2006,4.68,Commercial
S12000049,Glasgow City,2006,0.0,Industrial
S12000049,Glasgow City,2006,1.416,Industrial
S12000027,Shetland Islands,2006,1.314,Industrial
S12000045,East Dunbartonshire,2006,6.414,Rail
S12000006,Dumfries and Galloway,2006,206.463,Industrial
S12000040,West Lothian,2006,0.074,Industrial
S12000040,West Lothian,2006,0.066,Commercial
S12000042,Dundee City,2006,202.499,Commercial
S12000042,Dundee City,2006,299.801,Industrial
S12000040,West Lothian,2006,0.0,Commercial
S12000042,Dundee City,2006,0.027,Commercial
S12000042,Dundee City,2006,0.001,Commercial
S12000042,Dundee City,2006,0.107,Industrial
S12000040,West Lothian,2006,175.253,Industrial
S12000040,West Lothian,2006,377.923,Industrial
S12000040,West Lothian,2006,356.581,Commercial
S12000047,Fife,2006,10.819,Road Transport
S12000045,East Dunbartonshire,2006,10.967,Domestic
S12000036,City of Edinburgh,2006,1.259,Commercial
S12000040,West Lothian,2006,3.456,Commercial
S12000036,City of Edinburgh,2006,1058.644,Commercial
S12000027,Shetland Islands,2006,60.439,Industrial
S12000036,City of Edinburgh,2006,1122.004,Industrial
S12000036,City of Edinburgh,2006,0.132,Commercial
S12000036,City of Edinburgh,2006,9.709,Industrial
S12000047,Fife,2006,7.913,Domestic
S12000040,West Lothian,2006,2.693,Industrial
S12000049,Glasgow City,2006,15.23,Road Transport
S12000047,Fife,2006,28.937,Domestic
S12000034,Aberdeenshire,2006,0.887,Commercial
S12000045,East Dunbartonshire,2006,129.784,Industrial
S12000027,Shetland Islands,2006,40.823,Commercial
S12000018,Inverclyde,2006,2.206,Road Transport
S12000036,City of Edinburgh,2006,5.009,Industrial
S12000017,Highland,2006,292.442,Commercial
S12000038,Renfrewshire,2006,0.0,Industrial
S12000038,Renfrewshire,2006,0.0,Commercial
S12000028,South Ayrshire,2006,3.828,Road Transport
S12000017,Highland,2006,18.867,Commercial
S12000017,Highland,2006,477.56,Industrial
S12000006,Dumfries and Galloway,2006,10.495,Road Transport
S12000028,South Ayrshire,2006,0.0,Commercial
S12000017,Highland,2006,153.064,Industrial
S12000028,South Ayrshire,2006,0.0,Industrial
S12000028,South Ayrshire,2006,273.878,Commercial
S12000028,South Ayrshire,2006,290.27,Industrial
S12000028,South Ayrshire,2006,41.832,Industrial
S12000028,South Ayrshire,2006,0.269,Commercial
S12000028,South Ayrshire,2006,2.468,Industrial
S12000028,South Ayrshire,2006,3.647,Commercial
S12000017,Highland,2006,38.472,Commercial
S12000017,Highland,2006,2.851,Commercial
S12000027,Shetland Islands,2006,0.73,Road Transport
S12000042,Dundee City,2006,210.318,Industrial
S12000042,Dundee City,2006,0.627,Commercial
S12000017,Highland,2006,309.945,Industrial
S12000017,Highland,2006,1.051,Industrial
S12000042,Dundee City,2006,361.318,Commercial
